post_id,run_id,scraped_at,price,year,make,model,mileage,transmission,fuel_type,drive_type,title_status,condition,color,city,state,zip_code,source_txt,llm_provider,llm_model,llm_ts
7925909044,20260406230024,2026-04-06T23:00:24Z,12990,2016,Honda,Pilot,120070,automatic,gas,4wd,clean,Used,white,Bridgeport,CT,,scrapes/20260406230024/7925909044.txt,vertex,gemini-2.5-flash,2026-04-06T23:18:02.146130Z
7925909002,20260406230024,2026-04-06T23:00:24Z,12300,2014,Ford,Econoline Cargo Van e-250,91374,automatic,gas,fwd,clean,Used,white,Bridgeport,CT,,scrapes/20260406230024/7925909002.txt,vertex,gemini-2.5-flash,2026-04-06T23:17:40.491027Z
7925908827,20260406200006,2026-04-06T20:00:06Z,14800,2013,Toyota,Avalon Hybrid,100775,automatic,gas,fwd,clean,Used,BURGANDY,Bridgeport,CT,,scrapes/20260406200006/7925908827.txt,vertex,gemini-2.5-flash,2026-04-06T20:18:45.918463Z
7925890250,20260407030019,2026-04-07T03:00:19Z,,2020,dodge,durango,69000,automatic,gas,,clean,,,South Orange,NJ,,scrapes/20260407030019/7925890250.txt,vertex,gemini-2.5-flash,2026-04-07T03:18:47.774790Z
7925910242,20260407000006,2026-04-07T00:00:06Z,9400,2015,Honda,Civic Sedan,130759,automatic,gas,,clean,Used,blue,Bridgeport,CT,,scrapes/20260407000006/7925910242.txt,vertex,gemini-2.5-flash,2026-04-07T00:19:41.818662Z
7925910040,20260406220006,2026-04-06T22:00:06Z,69500,1966,CHEVROLET,CHEVELLE,59985,automatic,gas,,clean,Used,grey,Bridgeport,CT,,scrapes/20260406220006/7925910040.txt,vertex,gemini-2.5-flash,2026-04-06T22:18:16.270355Z
7925906358,20260407020024,2026-04-07T02:00:24Z,10998,2014,Subaru,Outback,106997,automatic,gas,awd,clean,Used,Tan,East Granby,CT,,scrapes/20260407020024/7925906358.txt,vertex,gemini-2.5-flash,2026-04-07T02:18:27.274375Z
7922688678,20260406170006,2026-04-06T17:00:06Z,6900,2012,Honda,Accord LX,150492,automatic,gas,fwd,clean,excellent,black,Branford,CT,,scrapes/20260406170006/7922688678.txt,vertex,gemini-2.5-flash,2026-04-06T17:12:33.209376Z
7925962860,20260406180006,2026-04-06T18:00:06Z,24500,1931,Ford,Model A Sport Coupe,91710,manual,gas,,clean,good,brown,Montville,NJ,,scrapes/20260406180006/7925962860.txt,vertex,gemini-2.5-flash,2026-04-06T18:18:52.304177Z
7925910309,20260407020024,2026-04-07T02:00:24Z,13500,2011,Lexus,LS 460,115212,automatic,gas,4wd,clean,Used,blue,Bridgeport,CT,,scrapes/20260407020024/7925910309.txt,vertex,gemini-2.5-flash,2026-04-07T02:19:17.973480Z
7925910209,20260407030019,2026-04-07T03:00:19Z,12850,2016,Dodge,Grand Caravan,48019,automatic,gas,fwd,clean,Used,blue,Bridgeport,CT,,scrapes/20260407030019/7925910209.txt,vertex,gemini-2.5-flash,2026-04-07T03:19:11.896855Z
7925910025,20260406230024,2026-04-06T23:00:24Z,59000,1969,Chevrolet,Camaro,4664,automatic,gas,,clean,Used,blue,Bridgeport,CT,,scrapes/20260406230024/7925910025.txt,vertex,gemini-2.5-flash,2026-04-06T23:18:31.674094Z
7925998449,20260407020024,2026-04-07T02:00:24Z,3285,2009,nissan,altima,134000,automatic,gas,fwd,clean,good,grey,Hamden,CT,,scrapes/20260407020024/7925998449.txt,vertex,gemini-2.5-flash,2026-04-07T02:19:27.073912Z
7925980488,20260406230024,2026-04-06T23:00:24Z,3500,1966,ford,pick up,60000,automatic,gas,fwd,clean,good,red,Waterbury,CT,,scrapes/20260406230024/7925980488.txt,vertex,gemini-2.5-flash,2026-04-06T23:19:00.745023Z
7925909885,20260406210007,2026-04-06T21:00:07Z,8900,2015,Mercedes-Benz,GLK-Class,123897,automatic,gas,rwd,clean,Used,red,Bridgeport,CT,,scrapes/20260406210007/7925909885.txt,vertex,gemini-2.5-flash,2026-04-06T21:17:57.713412Z
7926039400,20260406220006,2026-04-06T22:00:06Z,7000,2014,KIA,OPTIMA LX,108500,automatic,gas,fwd,clean,good,black,North Branford,CT,,scrapes/20260406220006/7926039400.txt,vertex,gemini-2.5-flash,2026-04-06T22:18:58.723694Z
7926035506,20260407000006,2026-04-07T00:00:06Z,6995,2009,HONDA,CIVIC LX,149974,automatic,gas,fwd,clean,good,silver,NORTH BRANFORD,CT,,scrapes/20260407000006/7926035506.txt,vertex,gemini-2.5-flash,2026-04-07T00:19:51.477927Z
7926015068,20260406220006,2026-04-06T22:00:06Z,9900,2018,Hyundai,Elantra,52000,automatic,gas,fwd,clean,good,grey,Branford,CT,,scrapes/20260406220006/7926015068.txt,vertex,gemini-2.5-flash,2026-04-06T22:18:43.129652Z
7925995313,20260406220006,2026-04-06T22:00:06Z,7200,2016,Audi,Q5,149000,automatic,gas,4wd,clean,excellent,blue,Shelton,CT,,scrapes/20260406220006/7925995313.txt,vertex,gemini-2.5-flash,2026-04-06T22:18:34.669577Z
7925917710,20260406230024,2026-04-06T23:00:24Z,9500,2018,jeep,grand cherokee altitude,163000,automatic,gas,4wd,clean,excellent,purple,Shelton,CT,,scrapes/20260406230024/7925917710.txt,vertex,gemini-2.5-flash,2026-04-06T23:18:50.221065Z
7925880745,20260406220006,2026-04-06T22:00:06Z,17500,2019,GMC,savana 2500 cargo,100000,automatic,gas,,clean,excellent condition,,West Hartford,CT,,scrapes/20260406220006/7925880745.txt,vertex,gemini-2.5-flash,2026-04-06T22:17:53.769444Z
7926046096,20260406230024,2026-04-06T23:00:24Z,2900,2006,Chevrolet,Malibu LT,121230,automatic,gas,fwd,clean,excellent,red,Wolcott,CT,,scrapes/20260406230024/7926046096.txt,vertex,gemini-2.5-flash,2026-04-06T23:19:17.335638Z
7926041125,20260406230024,2026-04-06T23:00:24Z,5700,2007,Chevy,3500,150000,automatic,diesel,rwd,clean,good,white,North Branford,CT,,scrapes/20260406230024/7926041125.txt,vertex,gemini-2.5-flash,2026-04-06T23:19:09.045546Z
7925910265,20260406230024,2026-04-06T23:00:24Z,8800,2015,Kia,Optima,116669,automatic,gas,,clean,Used,silver,Bridgeport,CT,,scrapes/20260406230024/7925910265.txt,vertex,gemini-2.5-flash,2026-04-06T23:18:43.547516Z
7925909861,20260407030019,2026-04-07T03:00:19Z,18995,2017,Ford,F-150,106743,automatic,gas,4wd,clean,Used,red,Bridgeport,CT,,scrapes/20260407030019/7925909861.txt,vertex,gemini-2.5-flash,2026-04-07T03:19:03.374947Z
7925909851,20260407010008,2026-04-07T01:00:08Z,16750,2023,Hyundai,Elantra,108905,automatic,gas,fwd,clean,Used,Ecotronic Gray,Bridgeport,CT,,scrapes/20260407010008/7925909851.txt,vertex,gemini-2.5-flash,2026-04-07T01:18:47.312456Z
7925909019,20260407020024,2026-04-07T02:00:24Z,8500,2011,Chevrolet,Tahoe,178907,automatic,,4wd,clean,Used,red,Bridgeport,CT,,scrapes/20260407020024/7925909019.txt,vertex,gemini-2.5-flash,2026-04-07T02:18:37.073337Z
7925910184,20260407000006,2026-04-07T00:00:06Z,15500,2018,BMW,X2,79633,automatic,gas,awd,clean,Used,black,Bridgeport,CT,,scrapes/20260407000006/7925910184.txt,vertex,gemini-2.5-flash,2026-04-07T00:19:20.871327Z
7925909939,20260407010008,2026-04-07T01:00:08Z,10850,2015,Ford,Fusion,92276,automatic,gas,awd,clean,Used,black,Bridgeport,CT,,scrapes/20260407010008/7925909939.txt,vertex,gemini-2.5-flash,2026-04-07T01:18:56.531616Z
7925910231,20260407020024,2026-04-07T02:00:24Z,13800,2020,Nissan,Rogue,82675,automatic,gas,4wd,clean,Used,blue,Bridgeport,CT,,scrapes/20260407020024/7925910231.txt,vertex,gemini-2.5-flash,2026-04-07T02:19:09.420607Z
7925909947,20260407020024,2026-04-07T02:00:24Z,13500,2018,BMW,X1,86540,automatic,gas,fwd,clean,Used,white,Bridgeport,CT,,scrapes/20260407020024/7925909947.txt,vertex,gemini-2.5-flash,2026-04-07T02:19:00.336974Z
7925909032,20260407020024,2026-04-07T02:00:24Z,8900,2006,Lexus,GS 300,131986,automatic,gas,4wd,clean,Used,silver,Bridgeport,CT,,scrapes/20260407020024/7925909032.txt,vertex,gemini-2.5-flash,2026-04-07T02:18:44.471175Z
7925776464,20260407020024,2026-04-07T02:00:24Z,2000,2020,honda,accord,20000,automatic,gas,4wd,clean,like new,blue,North Haven,CT,,scrapes/20260407020024/7925776464.txt,vertex,gemini-2.5-flash,2026-04-07T02:17:55.576952Z
7926066162,20260407030019,2026-04-07T03:00:19Z,3288,2002,Dodge,Neon,150000,automatic,gas,,clean,,,Wallingford,CT,,scrapes/20260407030019/7926066162.txt,vertex,gemini-2.5-flash,2026-04-07T03:19:19.675571Z
